Date,Open,High,Low,Close,Adj Close,Volume
2019-04-08,83.699997,84.000000,82.779999,83.980003,76.157448,3499200
2019-04-09,83.769997,83.779999,82.500000,82.690002,74.987610,3712700
2019-04-10,83.199997,83.379997,82.599998,82.949997,75.223389,3641900
2019-04-11,83.199997,83.250000,81.230003,81.769997,74.153313,9094200
2019-04-12,80.669998,81.809998,79.839996,80.779999,74.226830,5011500
2019-04-15,80.959999,81.510002,80.370003,81.029999,74.456543,3495500
2019-04-16,81.110001,81.300003,80.019997,80.209999,73.703064,3624700
2019-04-17,80.099998,80.199997,77.550003,77.980003,71.653969,6817100
2019-04-18,78.059998,78.209999,76.809998,77.570000,71.277229,7784900
2019-04-22,77.599998,79.099998,77.500000,78.150002,71.810173,5358600
2019-04-23,78.150002,79.660004,77.750000,78.660004,72.278793,9920600
2019-04-24,79.230003,79.589996,78.440002,78.669998,72.288002,7056400
2019-04-25,80.050003,80.470001,76.910004,79.339996,72.903641,10442900
2019-04-26,79.669998,80.650002,79.400002,79.699997,73.234428,5790000
2019-04-29,80.459999,80.980003,79.910004,80.300003,73.785759,6444500
2019-04-30,80.680000,80.690002,78.680000,79.389999,72.949577,9367400
2019-05-01,79.599998,79.680000,78.610001,78.889999,72.490143,5231700
2019-05-02,78.730003,78.779999,77.599998,78.470001,72.104218,5206300
2019-05-03,78.720001,78.800003,78.250000,78.709999,72.324745,4527300
2019-05-06,77.750000,79.519997,77.339996,79.260002,72.830124,5413200
2019-05-07,78.599998,78.989998,77.169998,77.949997,71.626396,4275300
2019-05-08,77.949997,78.889999,77.320000,77.989998,71.663147,3820700
2019-05-09,77.510002,78.129997,76.730003,77.910004,71.589645,3792200
2019-05-10,77.449997,77.730003,75.620003,77.449997,71.166962,4731800
2019-05-13,76.300003,77.300003,76.169998,76.870003,70.634018,3858400
2019-05-14,77.160004,79.360001,77.000000,78.440002,72.076653,6365200
2019-05-15,78.510002,79.150002,77.480003,78.779999,72.389061,4795700
2019-05-16,78.980003,80.750000,78.709999,79.500000,73.050659,5404700
2019-05-17,78.529999,80.080002,78.019997,79.459999,73.013901,4756400
2019-05-20,79.019997,80.389999,78.910004,79.820000,73.344688,4395500
2019-05-21,80.330002,81.500000,80.320000,80.879997,74.318695,4841900
2019-05-22,80.510002,81.750000,79.879997,81.589996,74.971107,4219500
2019-05-23,80.389999,81.629997,80.320000,81.150002,74.566811,3299100
2019-05-24,81.089996,81.099998,79.870003,80.059998,73.565224,3872700
2019-05-28,80.000000,80.099998,77.919998,78.029999,71.699905,6557800
2019-05-29,77.570000,78.279999,77.099998,78.059998,71.727470,4182200
2019-05-30,78.519997,78.589996,77.129997,77.610001,71.313980,3533100
2019-05-31,77.309998,77.570000,76.400002,76.709999,70.486992,4003200
2019-06-03,76.629997,76.839996,73.809998,75.699997,69.558929,8434400
2019-06-04,76.139999,77.440002,75.900002,76.750000,70.523743,6447100
2019-06-05,77.410004,78.169998,76.660004,77.059998,70.808594,3804400
2019-06-06,77.160004,77.720001,76.860001,77.070000,70.817787,4032800
2019-06-07,77.489998,78.379997,77.080002,77.430000,71.148575,4829100
2019-06-10,77.459999,77.750000,76.599998,76.949997,70.707520,3969400
2019-06-11,77.489998,78.900002,77.489998,78.169998,71.828545,4210200
2019-06-12,78.250000,79.250000,78.180000,78.570000,72.196114,4165200
2019-06-13,78.930000,79.199997,78.300003,78.949997,72.545273,2924900
2019-06-14,78.949997,79.339996,78.209999,78.690002,72.306374,4075900
2019-06-17,78.400002,79.050003,78.400002,78.650002,72.269608,3083200
2019-06-18,78.879997,79.199997,77.010002,78.250000,71.902069,5433500
2019-06-19,78.400002,78.480003,77.290001,77.610001,71.313980,6147300
2019-06-20,78.239998,79.169998,78.080002,78.339996,71.984756,5347000
2019-06-21,78.150002,79.080002,76.430000,78.779999,72.389061,10516900
2019-06-24,78.410004,79.309998,77.849998,78.449997,72.085831,5182700
2019-06-25,70.470001,70.669998,65.059998,65.699997,60.370163,90131800
2019-06-26,67.239998,68.410004,66.800003,68.000000,62.483574,42093800
2019-06-27,68.160004,70.599998,68.099998,70.000000,64.321327,22129200
2019-06-28,70.580002,72.739998,70.330002,72.720001,66.820679,21381500
2019-07-01,73.500000,73.849998,72.279999,73.400002,67.445511,18105500
2019-07-02,73.199997,74.250000,72.320000,74.230003,68.208176,12862200
2019-07-03,74.349998,74.970001,73.779999,74.959999,68.878944,7434100
2019-07-05,74.650002,74.790001,72.610001,72.989998,67.068764,10854900
2019-07-08,72.519997,73.000000,70.879997,71.220001,65.442360,13487400
2019-07-09,71.180000,72.449997,70.889999,71.239998,65.460747,11832500
2019-07-10,71.580002,71.739998,70.959999,71.650002,65.837479,9170400
2019-07-11,72.300003,72.400002,69.849998,71.239998,65.460747,13001000
2019-07-12,70.300003,70.300003,68.540001,70.279999,65.563354,12903000
2019-07-15,70.309998,71.019997,69.699997,70.269997,65.554016,10253300
2019-07-16,70.150002,70.300003,69.129997,69.160004,64.518524,10141600
2019-07-17,69.330002,69.860001,68.309998,68.320000,63.734898,12205000
2019-07-18,68.570000,68.949997,68.000000,68.250000,63.669594,8573300
2019-07-19,68.139999,68.820000,68.099998,68.540001,63.940132,9806900
2019-07-22,68.500000,68.750000,67.839996,68.000000,63.436363,9961800
2019-07-23,68.000000,68.440002,67.599998,67.730003,63.184498,8025300
2019-07-24,67.769997,67.889999,66.760002,67.459999,62.932617,12595300
2019-07-25,67.459999,67.870003,66.500000,66.660004,62.186314,12403500
2019-07-26,67.639999,69.139999,67.370003,67.760002,63.212494,12259300
2019-07-29,67.870003,68.410004,66.879997,67.180000,62.671402,10117300
2019-07-30,66.919998,67.529999,66.260002,67.180000,62.671402,8143700
2019-07-31,66.910004,67.379997,65.629997,66.620003,62.148991,11300000
2019-08-01,66.930000,67.199997,65.110001,65.800003,61.384022,13106700
2019-08-02,65.500000,65.790001,65.029999,65.349998,60.964214,9653900
2019-08-05,64.980003,66.120003,64.540001,65.230003,60.852276,11618800
2019-08-06,65.269997,65.839996,64.290001,64.769997,60.423141,10248700
2019-08-07,64.379997,64.900002,63.310001,64.459999,60.133945,10532100
2019-08-08,64.790001,65.449997,64.330002,65.449997,61.057507,7427400
2019-08-09,65.370003,66.870003,64.290001,65.580002,61.178787,10893500
2019-08-12,65.239998,65.480003,64.080002,64.529999,60.199249,5724400
2019-08-13,64.860001,65.930000,64.639999,65.010002,60.647041,7082500
2019-08-14,64.500000,64.989998,63.500000,63.500000,59.238380,9373300
2019-08-15,64.120003,64.239998,62.660000,62.980000,58.753277,9195700
2019-08-16,63.509998,64.809998,63.070000,64.430000,60.105961,8348100
2019-08-19,65.040001,66.879997,64.970001,66.559998,62.093006,9826300
2019-08-20,67.379997,68.459999,66.330002,66.410004,61.953091,12043400
2019-08-21,67.339996,67.919998,66.599998,67.540001,63.007248,7615700
2019-08-22,67.870003,68.029999,66.809998,67.519997,62.988586,6495700
2019-08-23,67.279999,67.790001,65.480003,65.970001,61.542606,8904700
2019-08-26,66.430000,66.930000,66.080002,66.459999,61.999722,4841100
2019-08-27,66.669998,66.980003,65.489998,65.669998,61.262745,7591200
2019-08-28,65.570000,66.379997,65.400002,66.070000,61.635899,6872800
2019-08-29,66.730003,67.029999,65.959999,66.220001,61.775837,6011900
2019-08-30,66.400002,66.430000,65.489998,65.739998,61.328049,6415100
2019-09-03,65.779999,65.800003,64.930000,65.400002,61.010864,7915700
2019-09-04,65.669998,66.419998,64.440002,66.379997,61.925087,9618300
2019-09-05,66.639999,67.300003,66.430000,67.029999,62.531475,5602400
2019-09-06,67.260002,68.120003,67.000000,67.620003,63.081871,7502500
2019-09-09,67.959999,68.000000,66.309998,66.699997,62.223614,10310900
2019-09-10,66.070000,68.180000,65.650002,68.180000,63.604290,12155700
2019-09-11,68.379997,69.739998,68.059998,69.489998,64.826378,8369100
2019-09-12,70.760002,71.169998,70.190002,70.830002,66.076447,9560100
2019-09-13,71.150002,71.510002,70.480003,70.510002,65.777924,8135600
2019-09-16,70.370003,70.959999,69.720001,70.580002,65.843224,5992000
2019-09-17,70.510002,72.089996,70.360001,71.599998,66.794762,9013500
2019-09-18,71.680000,71.820000,70.809998,71.269997,66.486908,6252600
2019-09-19,71.400002,71.910004,71.209999,71.669998,66.860069,5541200
2019-09-20,72.000000,73.000000,72.000000,72.389999,67.531746,12968700
2019-09-23,72.330002,73.779999,72.050003,72.930000,68.035507,8092300
2019-09-24,73.830002,73.830002,72.169998,72.949997,68.054169,8223800
2019-09-25,72.879997,73.239998,72.019997,72.089996,67.251877,5922700
2019-09-26,72.949997,74.459999,72.620003,74.029999,69.061684,10324100
2019-09-27,74.209999,75.139999,73.919998,74.849998,69.826653,7677300
2019-09-30,74.949997,76.440002,74.949997,75.720001,70.638275,8315100
2019-10-01,75.889999,76.029999,72.940002,73.230003,68.315376,10910800
2019-10-02,72.889999,73.000000,71.570000,72.129997,67.289192,8380500
2019-10-03,72.059998,73.940002,72.040001,73.849998,68.893761,6228500
2019-10-04,74.220001,75.059998,73.949997,74.660004,69.649414,7007500
2019-10-07,74.720001,75.269997,74.080002,74.330002,69.341553,5163500
2019-10-08,73.879997,74.750000,73.419998,73.529999,68.595238,6121500
2019-10-09,74.070000,74.620003,73.250000,73.300003,68.380676,5851000
2019-10-10,73.220001,74.629997,73.199997,74.449997,69.453491,7329400
2019-10-11,73.970001,74.339996,73.570000,73.629997,69.690125,7164900
2019-10-14,73.650002,74.169998,73.389999,73.760002,70.842667,5040900
2019-10-15,74.199997,74.980003,73.800003,74.500000,71.553391,6028300
2019-10-16,74.379997,74.980003,74.339996,74.750000,71.793503,8288300
2019-10-17,74.989998,76.180000,74.650002,75.139999,72.168076,6811300
2019-10-18,75.239998,77.169998,75.209999,76.459999,73.435867,9480200
2019-10-21,76.879997,77.849998,75.849998,77.300003,74.242653,7839100
2019-10-22,78.050003,78.660004,77.750000,77.870003,74.790108,6062000
2019-10-23,77.790001,78.019997,77.190002,77.750000,74.674850,6136700
2019-10-24,77.839996,77.889999,76.250000,76.800003,73.762421,5699300
2019-10-25,76.389999,76.790001,76.220001,76.529999,73.503105,5497000
2019-10-28,76.669998,78.379997,76.489998,78.330002,75.231911,7146400
2019-10-29,78.110001,78.739998,77.589996,78.470001,75.366379,6391100
2019-10-30,78.510002,79.790001,78.010002,79.660004,76.509308,7222500
2019-10-31,79.709999,79.739998,78.739998,79.550003,76.403664,10009400
2019-11-01,80.029999,82.180000,79.129997,81.750000,78.516640,13356300
2019-11-04,82.949997,83.320000,82.139999,82.989998,79.707596,9127900
2019-11-05,83.169998,83.400002,81.470001,81.839996,78.603073,7475600
2019-11-06,81.769997,82.250000,80.349998,82.080002,78.833588,9303600
2019-11-07,82.209999,82.589996,81.080002,82.010002,78.766357,6561500
2019-11-08,82.099998,85.459999,82.089996,85.209999,81.839790,11364100
2019-11-11,84.949997,85.680000,83.900002,85.660004,82.272003,8726300
2019-11-12,85.599998,88.279999,85.550003,86.440002,83.021149,12165900
2019-11-13,85.739998,87.269997,85.330002,86.660004,83.232445,5798800
2019-11-14,86.480003,87.750000,85.930000,87.629997,84.164078,5425600
2019-11-15,88.099998,89.190002,87.260002,88.629997,85.124527,8036700
2019-11-18,88.339996,89.410004,88.320000,88.730003,85.220581,5772300
2019-11-19,89.260002,90.410004,88.910004,89.019997,85.499092,7504800
2019-11-20,88.720001,88.720001,86.540001,87.199997,83.751076,10933000
2019-11-21,86.790001,86.870003,85.550003,86.519997,83.097969,9614100
2019-11-22,86.639999,86.790001,85.309998,86.050003,82.646568,7784700
2019-11-25,86.849998,87.879997,86.059998,87.760002,84.288940,9522100
2019-11-26,88.150002,88.190002,86.930000,87.720001,84.250519,6431400
2019-11-27,87.860001,88.809998,87.610001,88.330002,84.836395,4711800
2019-11-29,88.000000,88.089996,87.220001,87.730003,84.260124,3042800
2019-12-02,87.839996,88.029999,87.000000,87.029999,83.587807,6526400
2019-12-03,85.959999,86.480003,85.589996,85.949997,82.550522,10054500
2019-12-04,86.180000,87.550003,86.120003,87.199997,83.751076,6174600
2019-12-05,87.250000,87.250000,86.260002,86.720001,83.290070,6072100
2019-12-06,87.209999,87.709999,86.779999,86.980003,83.539787,6044600
2019-12-09,87.220001,87.720001,86.379997,86.440002,83.021149,5582700
2019-12-10,86.919998,86.949997,86.209999,86.559998,83.136391,7816000
2019-12-11,86.699997,87.260002,86.230003,86.699997,83.270859,7326400
2019-12-12,86.760002,88.940002,86.750000,88.730003,85.220581,6260500
2019-12-13,88.779999,89.089996,87.330002,87.839996,84.365768,5975200
2019-12-16,88.379997,90.120003,88.260002,89.430000,85.892883,6723300
2019-12-17,90.000000,90.169998,89.070000,90.080002,86.517174,8750000
2019-12-18,90.050003,90.180000,89.019997,89.330002,85.796844,6490100
2019-12-19,89.680000,89.680000,88.559998,88.769997,85.258987,5447000
2019-12-20,90.400002,91.989998,89.150002,89.290001,85.758415,19134800
2019-12-23,89.529999,90.470001,89.330002,90.250000,86.680450,5907200
2019-12-24,90.400002,90.400002,89.430000,89.849998,86.296272,1798800
2019-12-26,90.199997,90.720001,89.449997,89.830002,86.277069,4066700
2019-12-27,89.980003,90.279999,88.830002,89.199997,85.671982,4087800
2019-12-30,89.220001,89.730003,88.160004,88.519997,85.018875,7014800
2019-12-31,88.209999,88.599998,87.879997,88.540001,85.038094,4702100
2020-01-02,89.080002,89.570000,88.510002,89.550003,86.008141,5639200
2020-01-03,88.169998,89.389999,87.900002,88.699997,85.191757,5988500
2020-01-06,88.220001,89.620003,87.980003,89.400002,85.864067,6786600
2020-01-07,88.930000,89.540001,88.260002,88.889999,85.374245,7242500
2020-01-08,89.150002,90.059998,88.870003,89.519997,85.979324,7696800
2020-01-09,90.010002,90.230003,89.050003,90.209999,86.642036,7518000
2020-01-10,90.230003,90.290001,88.830002,89.059998,85.537514,8581400
2020-01-13,89.500000,89.500000,87.919998,88.519997,85.018875,9292200
2020-01-14,87.099998,88.440002,86.769997,88.199997,85.856018,8876900
2020-01-15,88.180000,89.879997,88.180000,89.260002,86.887856,8490100
2020-01-16,89.309998,89.800003,88.919998,89.260002,86.887856,7073200
2020-01-17,89.129997,89.269997,87.790001,88.000000,85.661339,10122300
2020-01-21,87.680000,88.529999,87.570000,87.989998,85.651604,13552000
2020-01-22,88.029999,88.169998,87.150002,87.209999,84.892334,6438900
2020-01-23,87.050003,87.070000,84.989998,85.269997,83.003891,12266800
2020-01-24,85.430000,85.480003,82.760002,83.540001,81.319870,13215400
2020-01-27,85.050003,85.930000,84.000000,84.019997,81.787102,13832000
2020-01-28,84.989998,84.989998,83.639999,83.769997,81.543755,8614400
2020-01-29,83.800003,84.000000,83.129997,83.199997,80.988899,5703200
2020-01-30,82.580002,82.790001,81.180000,81.779999,79.606644,10870000
2020-01-31,81.540001,81.720001,80.410004,81.019997,78.866837,13870100
2020-02-03,81.309998,82.599998,80.919998,82.300003,80.112823,10146400
2020-02-04,83.589996,84.709999,83.589996,84.360001,82.118073,8251500
2020-02-05,85.059998,87.139999,84.879997,86.629997,84.327744,10020600
2020-02-06,87.889999,87.959999,86.220001,87.180000,84.863129,7769700
2020-02-07,89.739998,92.980003,88.879997,92.290001,89.837334,19090300
2020-02-10,92.360001,95.500000,92.110001,94.750000,92.231949,13998300
2020-02-11,95.260002,97.080002,95.010002,96.000000,93.448738,10682800
2020-02-12,95.980003,97.860001,95.709999,97.790001,95.191162,10591000
2020-02-13,96.849998,97.360001,95.230003,95.349998,92.816010,10613000
2020-02-14,95.230003,95.300003,93.769997,94.050003,91.550560,11175800
2020-02-18,93.669998,94.500000,93.260002,93.610001,91.122246,9406300
2020-02-19,93.769997,94.790001,93.019997,94.139999,91.638161,6349100
2020-02-20,93.930000,94.389999,92.589996,94.230003,91.725777,5446200
2020-02-21,93.959999,95.519997,93.379997,94.959999,92.436371,6676000
2020-02-24,92.169998,93.870003,92.150002,93.139999,90.664734,10705100
2020-02-25,93.320000,93.459999,88.110001,89.180000,86.809982,11366400
2020-02-26,88.620003,91.180000,88.190002,88.410004,86.060448,9786900
2020-02-27,86.190002,89.449997,84.199997,85.419998,83.149902,14184100
2020-02-28,82.790001,85.709999,81.580002,85.709999,83.432198,18460300
2020-03-02,86.000000,88.779999,83.550003,88.690002,86.333000,12171100
2020-03-03,89.440002,90.900002,85.660004,87.570000,85.242767,12660900
2020-03-04,89.269997,91.860001,88.949997,91.750000,89.311684,16590400
2020-03-05,90.059998,91.709999,89.430000,90.610001,88.201973,9688400
2020-03-06,88.730003,89.760002,87.260002,88.820000,86.459549,12664600
2020-03-09,84.000000,87.339996,82.430000,85.269997,83.003891,15806200
2020-03-10,88.190002,88.220001,83.760002,87.529999,85.203827,12965800
2020-03-11,85.800003,86.639999,83.570000,84.849998,82.595055,10382200
2020-03-12,78.849998,81.290001,77.059998,78.610001,76.520882,19935700
2020-03-13,83.360001,86.320000,80.690002,85.370003,83.101234,21867700
2020-03-16,79.000000,82.180000,73.580002,74.269997,72.296219,20916000
2020-03-17,75.709999,77.709999,69.989998,73.019997,71.079437,23205000
2020-03-18,70.000000,71.389999,64.690002,71.029999,69.142326,23712800
2020-03-19,69.099998,74.849998,65.330002,71.059998,69.171524,19739900
2020-03-20,73.000000,73.000000,66.809998,68.820000,66.991058,18842500
2020-03-23,67.379997,67.750000,62.549999,64.500000,62.785870,19219000
2020-03-24,68.160004,71.820000,67.089996,67.489998,65.696404,18376300
2020-03-25,67.919998,70.680000,65.550003,67.910004,66.105247,20017300
2020-03-26,68.820000,74.309998,68.760002,73.830002,71.867920,15979400
2020-03-27,71.629997,75.059998,70.709999,72.669998,70.738739,12293300
2020-03-30,73.519997,76.239998,73.470001,75.239998,73.240440,10671600
2020-03-31,75.400002,77.919998,74.440002,76.190002,74.165207,20474400
2020-04-01,72.120003,73.989998,71.430000,73.419998,71.468811,12948000
2020-04-02,72.779999,75.500000,71.459999,75.129997,73.133362,8077800
2020-04-03,74.650002,75.440002,72.550003,73.370003,71.420143,8062700
2020-04-06,75.739998,77.260002,74.029999,75.730003,73.717430,10266500
2020-04-07,78.379997,78.580002,75.250000,75.389999,73.386452,11591700
2020-04-08,76.440002,78.980003,74.779999,78.559998,76.472214,12218500
2020-04-09,78.559998,80.080002,78.559998,79.750000,77.630592,9425900
2020-04-13,80.660004,81.330002,78.660004,80.300003,78.165970,9293500
2020-04-14,80.620003,82.849998,80.290001,82.129997,81.139671,11072700
2020-04-15,80.510002,83.040001,79.620003,81.820000,80.833412,8977300
2020-04-16,82.730003,83.720001,81.580002,81.860001,80.872932,10326900
2020-04-17,84.000000,84.790001,82.500000,83.449997,82.443756,10734800
2020-04-20,83.540001,85.330002,82.629997,83.989998,82.977242,9126300
2020-04-21,82.510002,82.970001,80.019997,80.360001,79.391022,9627500
2020-04-22,81.230003,82.449997,80.730003,81.470001,80.487633,7033300
2020-04-23,82.180000,83.830002,81.959999,82.040001,81.050758,7869600
2020-04-24,82.870003,83.669998,82.349998,83.589996,82.582069,6770700
2020-04-27,84.029999,84.919998,83.779999,84.690002,83.668808,9209700
2020-04-28,85.699997,85.970001,82.370003,82.760002,81.762077,8341000
2020-04-29,83.720001,84.750000,82.139999,83.760002,82.750023,8231700
2020-04-30,82.970001,83.260002,81.230003,82.199997,81.208824,15525300
2020-05-01,81.949997,84.230003,80.500000,82.839996,81.841110,12705300
2020-05-04,82.220001,82.839996,81.120003,81.860001,80.872932,6833000
2020-05-05,82.949997,86.480003,82.599998,85.370003,84.340607,10927000
2020-05-06,86.279999,88.150002,85.250000,85.419998,84.389999,17042600
2020-05-07,86.519997,86.839996,83.559998,84.220001,83.204475,11941800
2020-05-08,84.419998,84.660004,82.449997,83.959999,82.947609,20190200
2020-05-11,85.080002,88.459999,83.980003,87.900002,86.840103,19219800
2020-05-12,90.000000,92.230003,88.470001,90.459999,89.369232,23492300
2020-05-13,90.739998,92.239998,87.730003,88.870003,87.798409,23562600
2020-05-14,87.620003,90.480003,87.430000,89.940002,88.855507,13379500
2020-05-15,90.010002,91.150002,89.419998,90.709999,89.616219,14071200
2020-05-18,92.000000,93.660004,91.309998,91.470001,90.367058,16302900
2020-05-19,91.260002,91.650002,89.559998,91.199997,90.100304,9892500
2020-05-20,92.129997,92.540001,89.900002,91.190002,90.090431,10661500
2020-05-21,91.279999,93.129997,90.349998,93.019997,91.898361,10393200
2020-05-22,92.870003,93.010002,91.730003,92.099998,90.989456,5507000
2020-05-26,93.449997,93.570000,90.309998,90.709999,89.616219,11869800
2020-05-27,90.540001,91.000000,88.559998,89.980003,88.895020,12529500
2020-05-28,90.870003,91.190002,90.000000,90.029999,88.944412,8765900
2020-05-29,91.000000,92.889999,89.599998,92.669998,91.552582,13781600
2020-06-01,92.050003,93.059998,90.690002,90.699997,89.606331,8486500
2020-06-02,90.970001,91.699997,90.050003,91.040001,89.942238,9413300
2020-06-03,91.470001,91.500000,89.599998,90.889999,89.794044,8588400
2020-06-04,90.279999,93.480003,90.250000,93.040001,91.918121,9525700
2020-06-05,93.500000,95.540001,92.809998,93.849998,92.718353,9630100
2020-06-08,92.910004,95.010002,92.809998,94.589996,93.449425,6621400
2020-06-09,94.949997,96.660004,94.760002,96.169998,95.010376,9555900
2020-06-10,96.989998,99.349998,96.800003,96.900002,95.731583,11138300
2020-06-11,95.690002,96.889999,92.029999,92.260002,91.147530,12584800
2020-06-12,93.739998,94.739998,91.029999,92.459999,91.345116,8009100
2020-06-15,91.269997,94.029999,90.779999,93.080002,91.957642,7120200
2020-06-16,94.860001,96.199997,93.480003,96.059998,94.901703,9366100
2020-06-17,96.849998,97.099998,95.269997,95.739998,94.585564,6210900
2020-06-18,95.559998,96.449997,95.260002,96.230003,95.069656,4571600
2020-06-19,97.720001,98.199997,95.750000,96.709999,95.543869,9210900
2020-06-22,96.639999,97.300003,95.820000,97.269997,96.097115,6004300
2020-06-23,98.419998,99.099998,97.050003,97.309998,96.136635,6715600
2020-06-24,96.459999,97.160004,94.349998,95.139999,93.992798,9025100
2020-06-25,95.180000,97.070000,94.320000,96.989998,95.820488,6411700
2020-06-26,96.889999,97.029999,95.040001,96.129997,94.970863,14568400
2020-06-29,96.500000,97.330002,95.680000,96.440002,95.277130,6676400
2020-06-30,95.970001,98.879997,95.830002,98.180000,96.996147,8112500
2020-07-01,98.500000,99.660004,97.500000,99.139999,97.944565,6522900
2020-07-02,99.449997,99.989998,97.860001,98.879997,97.687698,6158800
2020-07-06,99.639999,99.800003,97.949997,99.010002,97.816139,7039000
2020-07-07,98.680000,100.690002,98.559998,99.349998,98.152031,6345600
2020-07-08,99.750000,100.570000,98.550003,99.279999,98.082878,6154400
2020-07-09,99.080002,99.779999,96.809998,97.940002,96.759041,5817300
2020-07-10,98.059998,98.330002,96.360001,96.830002,95.662422,6202500
2020-07-13,97.360001,99.559998,96.919998,97.860001,96.680000,8507400
2020-07-14,96.970001,99.099998,95.940002,98.870003,98.870003,6765600
2020-07-15,100.000000,100.480003,98.820000,100.480003,100.480003,5661600
2020-07-16,99.690002,100.230003,98.809998,99.919998,99.919998,4269200
2020-07-17,100.290001,101.279999,99.919998,100.830002,100.830002,6890900
2020-07-20,100.760002,101.250000,99.260002,99.540001,99.540001,4823300
2020-07-21,99.809998,99.809998,97.169998,97.400002,97.400002,8240500
2020-07-22,97.800003,98.279999,96.930000,97.699997,97.699997,4441800
2020-07-23,98.239998,98.919998,97.449997,98.029999,98.029999,5127200
2020-07-24,98.050003,98.190002,96.459999,97.110001,97.110001,5169400
2020-07-27,96.349998,97.889999,96.260002,97.160004,97.160004,5030700
2020-07-28,97.000000,97.620003,96.459999,96.709999,96.709999,5941800
2020-07-29,96.870003,97.400002,96.639999,97.010002,97.010002,5512000
2020-07-30,96.309998,96.739998,95.410004,96.040001,96.040001,6411500
2020-07-31,95.540001,97.250000,93.550003,94.910004,94.910004,14614300
2020-08-03,95.190002,97.169998,95.059998,95.940002,95.940002,6919000
2020-08-04,95.919998,96.029999,94.059998,94.290001,94.290001,7865100
2020-08-05,94.470001,94.800003,93.129997,93.250000,93.250000,6932700
2020-08-06,93.320000,93.650002,91.779999,92.570000,92.570000,7269300
2020-08-07,92.690002,93.000000,92.199997,92.919998,92.919998,5226600
2020-08-10,92.629997,93.669998,92.150002,92.379997,92.379997,7623600
2020-08-11,92.309998,93.290001,92.129997,92.669998,92.669998,7208400
2020-08-12,93.449997,95.580002,93.330002,95.510002,95.510002,7705600
2020-08-13,95.139999,95.500000,94.010002,94.680000,94.680000,6004200
2020-08-14,95.379997,95.669998,94.540001,95.070000,95.070000,5488100
2020-08-17,95.290001,97.260002,95.260002,96.349998,96.349998,7251400
2020-08-18,96.620003,96.699997,95.150002,95.650002,95.650002,4557400
2020-08-19,97.110001,97.419998,95.849998,96.099998,96.099998,7672000
2020-08-20,95.489998,96.029999,94.680000,95.199997,95.199997,6798000
2020-08-21,95.199997,95.320000,94.320000,94.860001,94.860001,5269000
2020-08-24,94.900002,95.239998,94.180000,94.510002,94.510002,4103600
2020-08-25,94.209999,94.790001,93.910004,94.059998,94.059998,6710000
2020-08-26,93.500000,94.410004,92.940002,94.349998,94.349998,5682800
2020-08-27,94.330002,95.059998,93.669998,94.300003,94.300003,5271500
2020-08-28,94.519997,94.650002,93.529999,94.169998,94.169998,4938300
2020-08-31,94.120003,96.010002,94.010002,95.769997,95.769997,9932300
2020-09-01,95.519997,95.919998,91.290001,92.239998,92.239998,15817800
2020-09-02,92.070000,94.239998,91.900002,93.949997,93.949997,9139200
2020-09-03,93.879997,94.309998,91.089996,91.870003,91.870003,8921900
2020-09-04,92.080002,93.129997,90.580002,91.870003,91.870003,9444800
2020-09-08,91.519997,91.860001,89.449997,90.220001,90.220001,8563900
2020-09-09,90.860001,92.430000,90.510002,91.629997,91.629997,5373500
2020-09-10,91.070000,91.410004,89.480003,89.650002,89.650002,10403600
2020-09-11,89.809998,90.339996,89.040001,89.699997,89.699997,8385800
2020-09-14,90.050003,91.260002,89.459999,90.489998,90.489998,5212300
2020-09-15,91.400002,91.980003,90.639999,90.910004,90.910004,3851300
2020-09-16,91.019997,91.269997,89.690002,89.779999,89.779999,6304400
2020-09-17,89.300003,90.809998,89.180000,89.629997,89.629997,5604700
2020-09-18,89.489998,90.500000,88.860001,90.110001,90.110001,10074700
